SubjectID,AssignmentID,ProblemID,event_count,run_count,compile_count,compile_error_event_count,compile_error_result_count,compile_success_count,score_event_count,max_score,mean_score,first_order,last_order,compile_error_count
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,56,8,3,3,2,2,1,3,1.0,0.3333333333333333,459527,459534,4
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,57,8,3,3,2,2,1,3,1.0,0.3333333333333333,459535,459542,4
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,64,77,5,5,67,4,1,5,1.0,0.2,459543,459619,71
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,70,2,1,1,0,0,1,1,1.0,1.0,459620,459621,0
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,71,29,13,13,3,2,11,13,1.0,0.5048076923076923,459480,459508,5
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,112,2,1,1,0,0,1,1,1.0,1.0,459622,459623,0
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,502,118,6,3,3,0,0,3,3,1.0,0.9393940000000001,459624,459629,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,1,2,1,1,0,0,1,1,1.0,1.0,142475,142476,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,3,2,1,1,0,0,1,1,1.0,1.0,142477,142478,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,5,2,1,1,0,0,1,1,1.0,1.0,142471,142472,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,12,2,1,1,0,0,1,1,1.0,1.0,142479,142480,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,13,5,2,2,1,1,1,2,1.0,0.5,142458,142462,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,232,2,1,1,0,0,1,1,1.0,1.0,142463,142464,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,233,2,1,1,0,0,1,1,1.0,1.0,142473,142474,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,234,2,1,1,0,0,1,1,1.0,1.0,142467,142468,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,235,2,1,1,0,0,1,1,1.0,1.0,142465,142466,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,439,236,2,1,1,0,0,1,1,1.0,1.0,142469,142470,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,17,2,1,1,0,0,1,1,1.0,1.0,218824,218825,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,20,9,4,4,1,1,3,4,1.0,0.5535715,218826,218834,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,21,2,1,1,0,0,1,1,1.0,1.0,218835,218836,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,22,5,2,2,1,1,1,2,1.0,0.5,218819,218823,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,24,2,1,1,0,0,1,1,1.0,1.0,218787,218788,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,25,2,1,1,0,0,1,1,1.0,1.0,218841,218842,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,28,4,2,2,0,0,2,2,1.0,0.7,218837,218840,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,100,22,8,8,6,2,6,8,1.0,0.281249875,218789,218875,8
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,101,22,10,10,2,2,8,10,1.0,0.64,218807,218885,4
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,487,102,50,21,21,8,8,13,21,1.0,0.4395605714285714,218843,218906,16
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,31,2,1,1,0,0,1,1,1.0,1.0,282429,282430,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,32,45,20,20,5,4,16,20,0.545455,0.25000015500000006,282431,282567,9
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,33,9,4,4,1,1,3,4,1.0,0.33333342499999996,282399,282407,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,34,49,21,21,7,6,15,21,1.0,0.4965985238095238,282470,282563,13
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,36,11,4,4,3,1,3,4,1.0,0.5,282444,282454,4
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,37,16,6,6,4,3,3,6,1.0,0.3333333333333333,282335,282350,7
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,38,6,3,3,0,0,3,3,1.0,0.8888889999999999,282408,282413,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,39,17,8,8,1,1,7,8,1.0,0.7894734999999999,282506,282522,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,40,41,15,15,11,9,6,15,1.0,0.27179486666666663,282318,282469,20
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,492,128,54,22,22,10,10,12,22,1.0,0.4469696363636364,282360,282428,20
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,41,2,1,1,0,0,1,1,1.0,1.0,343703,343704,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,43,10,4,4,2,2,2,4,1.0,0.46875,343705,343714,4
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,44,2,1,1,0,0,1,1,1.0,1.0,343715,343716,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,46,29,13,13,3,3,10,13,1.0,0.2735041692307692,343717,343810,6
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,49,7,3,3,1,1,2,3,1.0,0.509804,343789,343795,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,67,5,2,2,1,1,1,2,1.0,0.5,343765,343769,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,104,7,3,3,1,1,2,3,1.0,0.5333333333333333,343741,343747,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,106,20,10,10,0,0,10,10,1.0,0.70625,343725,343764,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,107,17,8,8,1,1,7,8,1.0,0.318181775,343748,343799,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,494,108,19,9,9,1,1,8,9,0.8947370000000001,0.5380115555555556,343800,343820,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,45,12,5,5,2,2,3,5,1.0,0.2533332,443454,443465,4
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,48,11,4,4,3,3,1,4,1.0,0.25,443466,443476,6
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,51,11,5,5,1,1,4,5,0.230769,0.13846142,443477,443549,2
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,56,10,4,4,2,2,2,4,1.0,0.25,443486,443495,4
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,57,2,1,1,0,0,1,1,1.0,1.0,443496,443497,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,64,10,5,5,0,0,5,5,1.0,0.4,443550,443575,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,70,37,17,17,3,2,15,17,1.0,0.6106443529411765,443511,443567,5
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,71,13,5,5,3,3,2,5,1.0,0.2,443498,443510,6
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,112,6,3,3,0,0,3,3,1.0,0.42857133333333325,443532,443537,0
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,502,118,10,4,4,2,1,3,4,1.0,0.52272725,443538,443547,3
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,1,2,1,1,0,0,1,1,1.0,1.0,125,126,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,3,21,9,9,3,2,7,9,1.0,0.6527777777777778,127,147,5
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,5,13,6,6,1,1,5,6,1.0,0.625,107,119,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,12,2,1,1,0,0,1,1,1.0,1.0,148,149,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,13,59,11,11,37,9,2,11,1.0,0.16996045454545453,0,58,46
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,232,14,6,6,2,1,5,6,1.0,0.7380953333333333,59,72,3
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,233,5,2,2,1,1,1,2,1.0,0.5,120,124,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,234,5,2,2,1,1,1,2,1.0,0.5,100,104,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,235,27,9,9,9,5,4,9,1.0,0.3333333333333333,73,99,14
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,439,236,2,1,1,0,0,1,1,1.0,1.0,105,106,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,17,2,1,1,0,0,1,1,1.0,1.0,31137,31138,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,20,8,4,4,0,0,4,4,1.0,0.6607142500000001,31129,31136,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,21,2,1,1,0,0,1,1,1.0,1.0,31127,31128,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,22,4,2,2,0,0,2,2,1.0,1.0,31139,31142,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,24,15,6,6,3,2,4,6,1.0,0.4242423333333334,31010,31038,5
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,25,17,8,8,1,1,7,8,1.0,0.428571375,31105,31121,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,28,5,2,2,1,1,1,2,1.0,0.5,31122,31126,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,100,8,4,4,0,0,4,4,1.0,0.51785725,31023,31030,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,101,19,9,9,1,1,8,9,1.0,0.3333333333333333,31031,31051,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,487,102,53,23,23,7,7,16,23,1.0,0.34782604347826085,31052,31104,14
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,31,7,3,3,1,1,2,3,1.0,0.39393933333333336,54702,54708,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,32,40,15,15,10,9,6,15,1.0,0.3333333333333333,54664,54739,19
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,33,5,2,2,1,1,1,2,1.0,0.5,54709,54713,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,34,36,16,16,4,3,13,16,0.571429,0.2946430625,54714,54751,7
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,36,13,3,3,7,2,1,3,1.0,0.3333333333333333,54651,54663,9
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,37,9,4,4,1,1,3,4,1.0,0.53333325,54507,54515,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,38,78,31,31,16,16,15,31,1.0,0.311828,54516,54593,32
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,39,32,13,13,6,5,8,13,1.0,0.48582992307692313,54619,54650,11
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,40,11,5,5,1,1,4,5,1.0,0.6461538,54496,54506,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,492,128,25,12,12,1,1,11,12,1.0,0.462963,54594,54618,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,41,10,4,4,2,2,2,4,1.0,0.5,67578,67627,4
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,43,10,4,4,2,2,2,4,1.0,0.40625,67586,67595,4
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,44,2,1,1,0,0,1,1,1.0,1.0,67596,67597,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,46,14,5,5,4,4,1,5,1.0,0.2,67598,67611,8
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,49,10,5,5,0,0,5,5,1.0,0.9058824000000001,67612,67621,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,67,4,2,2,0,0,2,2,1.0,0.8,67622,67625,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,104,32,4,4,24,3,1,4,1.0,0.25,67628,67659,27
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,106,2,1,1,0,0,1,1,1.0,1.0,67660,67661,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,107,6,3,3,0,0,3,3,1.0,0.6969697,67662,67667,0
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,494,108,28,10,10,8,7,3,10,1.0,0.13157896,67668,67695,15
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,45,28,13,13,2,2,11,13,1.0,0.24102546153846147,97732,97759,4
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,48,29,8,8,13,5,3,8,1.0,0.19318174999999999,97760,97788,18
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,51,15,7,7,1,1,6,7,1.0,0.4065931428571429,97789,97803,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,56,15,5,5,5,2,3,5,1.0,0.21904759999999998,97804,97818,7
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,57,5,2,2,1,1,1,2,1.0,0.5,97819,97823,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,64,11,4,4,3,3,1,4,1.0,0.25,97824,97834,6
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,70,20,9,9,2,2,7,9,1.0,0.6455027777777778,97835,97854,4
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,71,24,8,8,8,3,5,8,1.0,0.359375,97855,97878,11
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,112,7,3,3,1,1,2,3,1.0,0.3809523333333333,97879,97885,2
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,502,118,14,7,7,0,0,7,7,1.0,0.18181818571428573,97886,97899,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,1,7,3,3,1,1,2,3,1.0,0.5777776666666666,167302,167308,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,3,4,2,2,0,0,2,2,1.0,0.90625,167309,167312,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,5,13,5,5,3,3,2,5,1.0,0.375,167283,167295,6
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,12,2,1,1,0,0,1,1,0.9,0.9,167313,167314,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,13,2,1,1,0,0,1,1,1.0,1.0,167248,167249,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,232,5,2,2,1,1,1,2,1.0,0.5,167250,167254,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,233,6,3,3,0,0,3,3,1.0,0.809524,167296,167301,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,234,2,1,1,0,0,1,1,1.0,1.0,167259,167260,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,235,4,2,2,0,0,2,2,1.0,0.857143,167255,167258,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,439,236,22,8,8,6,4,4,8,1.0,0.437499875,167261,167282,10
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,17,6,3,3,0,0,3,3,1.0,0.7307693333333334,243832,243837,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,20,4,2,2,0,0,2,2,1.0,0.9285715,243828,243831,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,21,4,2,2,0,0,2,2,1.0,0.6,243824,243827,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,22,2,1,1,0,0,1,1,1.0,1.0,243838,243839,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,24,2,1,1,0,0,1,1,1.0,1.0,243707,243708,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,25,40,12,12,16,3,9,12,1.0,0.49206375,243762,243813,19
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,28,10,4,4,2,2,2,4,1.0,0.3,243814,243823,4
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,100,2,1,1,0,0,1,1,1.0,1.0,243709,243710,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,101,23,11,11,1,1,10,11,1.0,0.56,243711,243799,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,487,102,40,14,14,12,6,8,14,1.0,0.401099,243728,243805,18
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,31,19,9,9,1,1,8,9,1.0,0.2121211111111111,299826,299844,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,32,58,26,26,6,6,20,26,0.636364,0.19230771153846155,299788,299971,12
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,33,9,4,4,1,1,3,4,1.0,0.28333335,299845,299853,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,34,8,4,4,0,0,4,4,1.0,0.76785725,299854,299861,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,36,12,5,5,2,2,3,5,1.0,0.435294,299776,299787,4
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,37,7,2,2,3,1,1,2,1.0,0.5,299550,299556,4
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,38,189,64,64,61,23,41,64,0.933333,0.3479166203125,299557,299951,84
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,39,63,23,23,17,8,15,23,1.0,0.36842111304347824,299713,299775,25
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,40,56,23,23,10,9,14,23,0.8461540000000001,0.4381271739130435,299506,299594,19
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,492,128,45,19,19,7,6,13,19,0.833333,0.5380115789473684,299668,299712,13
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,41,2,1,1,0,0,1,1,1.0,1.0,368189,368190,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,43,31,13,13,5,5,8,13,1.0,0.3173076923076923,368191,368221,10
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,44,7,3,3,1,1,2,3,1.0,0.43333333333333335,368222,368228,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,46,30,14,14,2,2,12,14,0.666667,0.4841270714285714,368229,368459,4
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,49,38,14,14,10,8,6,14,1.0,0.1680672857142857,368247,368284,18
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,67,5,2,2,1,1,1,2,1.0,0.5,368285,368289,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,104,11,4,4,3,3,1,4,1.0,0.25,368290,368300,6
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,106,21,10,10,1,1,9,10,1.0,0.53125,368301,368321,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,107,44,14,14,16,3,11,14,1.0,0.3506492142857143,368322,368447,19
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,494,108,82,26,26,30,14,12,26,0.8947370000000001,0.22969765384615382,368354,368435,44
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,45,32,14,14,4,4,10,14,0.933333,0.24285709999999996,442703,442734,8
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,48,19,9,9,1,1,8,9,0.545455,0.31313134444444446,442735,442753,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,51,17,7,7,3,3,4,7,1.0,0.28571414285714286,442754,442770,6
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,56,68,17,17,34,12,5,17,0.6190479999999999,0.14565835294117646,442771,442838,46
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,57,9,4,4,1,1,3,4,1.0,0.3,442839,442847,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,64,5,2,2,1,1,1,2,1.0,0.5,442848,442852,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,70,9,4,4,1,1,3,4,0.761905,0.559524,442857,442865,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,71,17,8,8,1,1,7,8,0.5625,0.4375,442853,442929,2
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,112,14,7,7,0,0,7,7,1.0,0.5510202857142856,442866,442879,0
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,502,118,37,18,18,1,1,17,18,1.0,0.31818169444444444,442880,442916,2
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,1,7,3,3,1,1,2,3,1.0,0.48888899999999996,151010,151016,2
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,3,5,2,2,1,1,1,2,1.0,0.5,151017,151021,2
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,5,12,6,6,0,0,6,6,1.0,0.8541666666666666,150971,151009,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,12,7,3,3,1,1,2,3,0.55,0.3666666666666667,151022,151028,2
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,13,93,33,33,27,13,20,33,1.0,0.4874836363636364,150693,150785,40
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,232,109,8,8,93,6,2,8,1.0,0.21428575,150786,150904,99
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,233,27,11,11,5,5,6,11,1.0,0.38528154545454546,150981,151007,10
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,234,45,19,19,7,7,12,19,1.0,0.4412957368421053,150905,150949,14
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,235,10,5,5,0,0,5,5,1.0,0.7428572,150893,150902,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,439,236,21,6,6,9,5,1,6,1.0,0.16666666666666666,150950,150970,14
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,31,2,1,1,0,0,1,1,1.0,1.0,338133,338134,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,32,2,1,1,0,0,1,1,1.0,1.0,338131,338132,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,33,22,8,8,6,6,2,8,1.0,0.25,338135,338156,12
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,34,2,1,1,0,0,1,1,1.0,1.0,338157,338158,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,36,2,1,1,0,0,1,1,1.0,1.0,338129,338130,0
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,37,38,5,5,28,3,2,5,1.0,0.4,338082,338119,31
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,492,38,5,2,2,1,1,1,2,1.0,0.5,338120,338124,2
